Experience,Performance_Rating,Leadership_Score,Skill_Match,Promotions,Salary
20.0,4.0,7.408579561211016,0.3580729780748337,4.0,101785.70680830289
2.0,5.0,6.605186193291939,9.86897671176338,3.0,98019.81696353904
30.0,3.0,0.8290799725867803,9.405629598651291,1.0,135435.368871566
26.0,5.0,9.190046075556884,5.704172989390585,2.0,107057.2471969994
16.0,1.0,2.953303505403946,4.808963788115984,1.0,90805.90637960656
22.0,2.0,7.456122063121709,5.506447534677762,3.0,123182.87773040024
12.0,2.0,8.848014126899633,0.1844092642257055,1.0,71953.00531540348
26.0,3.0195876288659798,2.442834934020296,5.013634936145981,1.0,140424.13506863255
12.0,1.0,6.1194164859402775,2.860399194676898,1.0,86151.96310495364
23.0,5.0,6.590317822975012,4.615435588271707,4.0,135425.76716560792
2.0,2.0,9.145128864442908,2.9256780223468795,0.0,56194.25583814496
9.0,1.0,5.267349219529072,6.999507724779797,1.0,105765.77618407807
0.0,5.0,4.406475576155775,5.013634936145981,1.0,79404.26403841752
12.0,1.0,6.332317675754883,3.88092599090059,4.0,98416.9572963762
13.0,3.0,5.540235170585051,3.142419419912716,4.0,88549.52941129629
32.0,5.0,0.614757124473283,5.013634936145981,2.0,142069.1035562106
16.883917525773196,5.0,1.8049204693151588,6.822386436483095,4.0,100365.1561872525
1.0,1.0,0.1356647892301377,7.157818171696403,2.0,69776.95319832751
30.0,2.0,1.081628394980847,6.186055919288922,2.0,111475.45322774292
3.0,3.0,7.298496597775842,0.752305502346241,1.0,90486.30224921742
33.0,2.0,0.0471116180534936,0.5926248669924772,3.0,142018.1605708608
18.0,4.0,3.044055146077669,4.291715184069465,1.0,103962.67746913976
8.0,3.0,4.49321404378605,9.304999570557891,0.0,78588.90194163227
23.0,3.0,9.378122490987916,5.247080788985717,2.0,114559.86870628154
12.0,1.0,3.2700701778991617,8.758845130934276,3.0,90421.17208673952
29.0,1.0,7.831307631083072,5.013634936145981,4.0,112686.28191648886
18.0,3.0,4.087655795525951,7.242610749346628,4.0,111289.52052054212
9.0,3.0,0.9849138008141344,2.453378549608112,4.0,73361.52725164413
13.0,5.0,0.988437479969292,5.244961598024163,3.0,88164.54121312076
19.0,2.0,4.324338199825179,2.929210703540757,4.0,124846.905981955
3.0,1.0,0.5788313151618074,7.123333600020745,4.0,62378.667823091615
4.0,5.0,5.716192412612946,4.008890527705262,2.0,84339.89246394989
31.0,4.0,4.936497353668782,4.621684924995937,4.0,160037.13170928106
5.0,3.0,7.025351856961785,2.453453731815292,3.0,86762.15762150266
13.0,1.0,1.856215294098289,2.8145801530639414,4.0,76718.2778335665
5.0,3.0,5.9292925372683545,1.7947569070933522,1.0,60162.02656572486
13.0,5.0,1.7452247634545404,5.537985473681842,2.0,87796.23415073333
11.0,3.0,7.222337134726492,1.4499695603144602,0.0,104303.5159684746
26.0,3.0,3.0715865824970647,2.682026116723624,1.0,111490.0198921166
25.0,5.0,5.01570315036303,5.304613546480866,0.0,126847.59826910729
11.0,2.0,8.826772600694568,2.7483129907758608,3.0,83329.91675965092
7.0,5.0,4.882341261816238,5.884996597343283,0.0,92662.90398354994
9.0,3.0,1.9229210992925985,0.1416400445819576,0.0,61991.31617314998
15.0,2.0,8.861229009199267,9.732227876999444,4.0,121701.50285337552
25.0,5.0,3.5857955023165355,7.2998885638044015,2.0,142693.99981957066
7.0,5.0,7.302528753471002,5.0381912854714495,0.0,78051.70345892916
28.0,1.0,3.200956785292035,9.208379198842984,3.0,132923.2794444727
19.0,5.0,2.9821544265087665,8.69766080944978,3.0,135065.00863369112
16.0,3.0,6.42028259313756,3.6655431994843712,2.0295876288659795,105313.0430827134
18.0,1.0,1.563114352059678,1.1612917834948988,4.0,114697.5842189278
16.0,2.0,8.669738708479164,2.5223239207675805,1.0,117255.22471850636
0.0,1.0,3.8762398662585262,5.013634936145981,4.0,83367.74857687863
28.0,4.0,0.192774359685004,7.500574355421744,4.0,127077.59294534108
13.0,2.0,3.054364736105674,5.481098925130064,0.0,75402.8635010302
16.0,4.0,7.8496632459950195,8.500981831583603,2.0,132725.22723589686
12.0,3.0,8.593588553347859,4.897007504641751,3.0,121674.70312914946
28.0,2.0,5.678802769483777,7.697650549113666,2.0,121969.805584363
33.0,2.0,2.9410931804254457,3.2342283759380743,1.0,127891.17789163972
26.0,1.0,5.278541036916148,6.021508030174037,2.0,107669.95942559165
32.0,4.0,8.363752986316902,6.394001829263013,2.0,147060.16198365978
28.0,4.0,3.160378297282528,7.592870910017443,1.0,122956.35492034872
18.0,1.0,3.8543697359598985,7.994884004190875,1.0,126269.32411873226
23.0,1.0,5.396941329900443,2.765030423048768,3.0,101190.4147749194
13.0,1.0,5.01570315036303,3.850580015155561,3.0,87492.69862546561
4.0,1.0,5.821489338314651,5.013634936145981,1.0,93119.06410900342
16.883917525773196,5.0,2.076151553866532,7.478343705157137,1.0,126037.83128173578
33.0,1.0,0.8910403798140998,2.707282636532402,4.0,117203.9122867804
30.0,1.0,0.9501395692786584,3.910192017823302,3.0,109106.6285634133
29.0,1.0,9.502495737866472,8.03026475566321,3.0,126625.13136349976
8.0,5.0,8.224124753115543,3.3980264040360417,4.0,107714.12638444414
26.0,3.0,7.6585469012559,2.915003091677629,4.0,119043.87087380578
27.0,3.0,4.963645791700467,6.511814330425661,3.0,107057.2471969994
25.0,1.0,6.7253961727758735,9.753735857775574,4.0,120161.18083355486
17.0,2.0,1.2733030454247396,0.6262396911493195,3.0,84406.0111422157
7.0,5.0,6.208957156799465,8.34788404580431,0.0,83273.0691667423
17.0,1.0,8.107807325787796,1.2160483425989077,3.0,91172.10116167935
19.0,5.0,0.6213874023625177,3.448981172582488,4.0,126816.7600471653
31.0,5.0,2.9615042230927724,5.013634936145981,1.0,132197.51393667673
28.0,3.0,1.102786733629283,7.187393601059867,2.0,130033.78153159714
17.0,4.0,2.6022703606805733,9.265659308504237,2.0,117769.06653224776
6.0,4.0,7.725238719006051,1.0201096028236143,2.0,99889.64172524144
0.0,4.0,3.320491662879732,7.4480845211824755,2.0,77755.20473918658
27.0,3.0195876288659798,6.896838478879518,3.2229239544123347,1.0,139674.16085308118
32.0,4.0,7.733025209449149,9.01910995691909,2.0,152387.39023805672
3.0,1.0,8.166386906723668,2.7821682029422155,0.0,88133.24317739705
19.0,2.0,8.733754434083526,6.938619496459134,4.0,114141.02843188256
30.0,3.0,5.976358120193033,1.647558003622549,3.0,134538.3339308199
27.0,2.0,2.806398319996245,9.579470786665832,1.0,127563.61020013456
2.0,1.0,1.5055853195558333,0.0432433859438063,2.0,76209.26198251889
5.0,2.0,5.03708654213272,2.328519773125807,2.0,63918.78475377087
22.0,4.0,1.035572314882437,6.759441160318041,2.0,101703.93554185444
6.0,2.0,9.107239789817015,8.535242298891719,4.0,116891.99093615712
0.0,5.0,4.424802379429739,9.935573092939324,1.0,98429.31185845556
5.0,5.0,8.72984145710589,1.7326063693954263,0.0,69604.56032244547
16.883917525773196,3.0,5.01570315036303,3.0714383968985173,3.0,110941.71730810303
23.0,2.0,8.572175628318545,8.918520210413986,0.0,116002.92667539296
28.0,1.0,8.839580892545653,0.324999158470256,2.0295876288659795,135759.44453866148
31.0,3.0,0.5329349841238451,7.333218223056637,2.0,119998.49286905106
24.0,4.0,7.252578478341637,4.230519230220288,1.0,108393.06553783364
9.0,3.0195876288659798,2.2654769641727257,6.888180198785083,2.0,82641.42432513439
34.0,5.0,9.8929690561189,5.249001218399822,3.0,143676.48946363883
24.0,3.0,7.784029741259659,5.013634936145981,2.0295876288659795,104566.44453125547
26.0,4.0,0.0376500280322389,6.666637102394958,0.0,107015.85372191832
31.0,2.0,9.274163218022034,5.013634936145981,2.0,156085.95374989466
11.0,3.0,2.923059022011772,6.645629779470779,0.0,74794.0901828771
3.0,2.0,4.166535996364496,5.683479326356473,3.0,96095.50393510786
25.0,2.0,6.122855789278673,7.138953583613708,4.0,129394.75202028448
2.0,2.0,9.163097940442183,7.760234732162267,3.0,76410.94786927744
16.0,3.0,9.273266232540609,5.013634936145981,1.0,100160.69017555406
8.0,3.0,5.634717627307392,8.535130987928966,4.0,89642.76314750979
28.0,5.0,3.167244958114485,3.16402420502774,0.0,141488.6088521514
0.0,3.0,2.791899417056073,7.457734308443524,4.0,65571.86820552372
17.0,1.0,3.6439709877847895,9.466612912703294,2.0,92144.92894938792
19.0,3.0195876288659798,1.8051368353901087,3.674680789351492,0.0,116849.6994080198
33.0,5.0,6.698330183200959,7.776411157316279,4.0,147775.56118635158
27.0,3.0,5.278020512062874,2.914627778920882,3.0,111124.49087293612
34.0,1.0,7.734647002698,1.7556926544131657,4.0,130008.43008495972
15.0,3.0,0.9411131688943264,4.464268921345575,1.0,111648.97072316064
20.0,5.0,3.999058243401679,8.065321591132667,0.0,138844.03695040257
12.0,1.0,2.398628682008913,3.071225196559517,4.0,81904.79477179928
34.0,5.0,5.3518620625940505,2.949393682175306,0.0,122416.9430729316
31.0,4.0,5.01570315036303,2.776750351729908,3.0,121154.7449208462
5.0,2.0,4.49565451189029,2.1812098472247143,1.0,76980.91392805382
12.0,5.0,3.1565363194394247,6.111109928205504,0.0,83211.82335947957
12.0,4.0,7.268455744741269,2.43336885204114,1.0,99261.20790301693
11.0,3.0,4.815677042617569,9.349028220693844,3.0,92459.22652515776
32.0,3.0195876288659798,2.0224377981319286,3.4593104673754818,2.0295876288659795,134496.94473227282
27.0,5.0,5.474474728997933,5.423987569753451,3.0,122603.2864129999
2.0,1.0,5.966721560393939,4.091704621408523,3.0,91122.5474736448
17.0,4.0,0.213796772653324,9.62715734090869,1.0,91577.4660666387
25.0,5.0,2.037786608485135,4.240115034111325,3.0,115447.21701720836
1.0,3.0,2.4240391012728235,5.636944482280372,3.0,66269.87999891546
3.0,3.0,2.480751621631314,7.634232599890378,4.0,90078.1633960901
27.0,3.0,2.388458703600308,1.7129653721755145,0.0,117478.7839999171
27.0,2.0,2.716411715669158,0.3264180255866722,3.0,138170.14887569816
24.0,3.0,2.627272262548277,4.549199152867132,2.0,117628.92764343148
25.0,2.0,8.840688373236057,5.50641067963404,2.0,132770.8703170829
1.0,5.0,3.196478722449552,2.8706103870190383,2.0295876288659795,67253.95753928447
33.0,5.0,3.497627143662449,4.625046658357518,3.0,160530.5910355289
29.0,4.0,2.661772625831543,5.013634936145981,4.0,127501.65415469842
20.0,4.0,9.67574359542558,9.732729573060052,2.0,144730.25056515954
22.0,1.0,5.354908002350419,6.017771558011328,0.0,132939.87402638106
32.0,5.0,6.105461142075162,4.488572963541419,3.0,136526.32775817724
1.0,1.0,7.354872620631027,0.2252849396253908,4.0,69110.81584401576
26.0,4.0,3.3371406878937315,3.1058323192905144,0.0,101882.84389570892
21.0,1.0,9.687804297648189,3.584859636646218,4.0,135451.51010211618
33.0,4.0,1.5232617257433756,4.769445696497972,0.0,131339.8070274715
15.0,2.0,4.578146004943443,7.821710627701225,0.0,85639.35066517386
19.0,4.0,5.01570315036303,7.758873761787207,4.0,110836.28547097064
15.0,5.0,1.0731769202193286,2.8999255886650213,4.0,87765.9840371311
5.0,2.0,5.53899603413583,3.464593415177629,1.0,89625.08985654055
22.0,2.0,1.0480627500066564,5.013634936145981,3.0,93355.58724032098
7.0,4.0,4.5266188818470985,8.574157761834648,2.0,84866.67619833871
5.0,5.0,2.8030799087262603,5.013634936145981,2.0,85625.997313844
21.0,4.0,5.01570315036303,0.7754990582115728,4.0,104976.53967460206
5.0,4.0,0.5309579507095885,3.036569978188556,3.0,65217.55575025701
16.883917525773196,2.0,6.499376298002449,5.013634936145981,1.0,113360.46700059775
16.0,4.0,6.952512329577897,9.69228156420276,4.0,111378.65934929748
16.0,4.0,8.889821023812086,3.2460280856450496,3.0,127111.74562353664
22.0,2.0,8.777294563111605,4.964673185690525,4.0,116219.37552749991
31.0,3.0,2.5390935434710538,4.742965322872205,2.0,120005.82162623442
21.0,4.0,2.748253761477744,9.98622145766988,4.0,111391.12102036824
6.0,3.0,3.972927280776151,2.8738877610696023,1.0,63879.70933405816
21.0,2.0,5.375769806364738,2.826220534281473,3.0,96877.38632635608
20.0,3.0195876288659798,3.6714191860127854,3.7137957121612097,1.0,127297.01432684876
5.0,3.0,7.402964105448687,1.6931677337133944,1.0,99645.93999915964
13.0,1.0,0.0854505190965326,7.389917407128296,4.0,99772.4576862226
15.0,1.0,0.1765431557818608,3.793403012413717,3.0,106545.24583506036
2.0,3.0,7.160567598309164,5.808587772939663,0.0,76491.78254644533
8.0,1.0,8.831212225507421,6.613030882480143,1.0,75564.0891765299
20.0,5.0,7.765474537321833,0.3544363246204263,3.0,119388.68111349468
29.0,4.0,1.1709161342784111,6.440027921322574,2.0,120981.39474670522
29.0,5.0,9.349740269318415,5.327693591465298,1.0,126927.03661032335
31.0,3.0195876288659798,5.219126185069014,0.828504103829325,1.0,105594.19419559091
22.0,4.0,5.01570315036303,1.2448652077384037,1.0,101884.10969025672
2.0,1.0,2.010461976631788,4.407984244365244,2.0,55280.98727789201
0.0,3.0,5.487956309341539,3.4630771464406305,2.0,73554.7766843068
2.0,5.0,3.3006080384361614,4.374958049850488,4.0,69120.1194947677
6.0,4.0,9.74760773528729,6.355150846281577,0.0,104073.8145768712
2.0,2.0,4.7419613981270565,1.544248112833323,4.0,75075.65884564938
2.0,5.0,7.555769856046911,6.624446147124655,0.0,72941.96991478902
3.0,2.0,6.032319363596583,8.18126385422542,1.0,85866.89888424864
30.0,3.0,0.9429874872294776,0.0292823209154002,3.0,108201.1814912307
1.0,1.0,5.429277554076288,3.6846360036947545,1.0,56331.24198004173
13.0,3.0,5.402158674680092,2.751675904219105,2.0,99181.59121123132
30.0,2.0,7.157093491765744,4.319997774966397,0.0,115698.8836210159
1.0,4.0,3.2190801660755755,6.152787164951232,1.0,61399.05067561181
30.0,3.0,8.606521142662647,1.8756930132050955,0.0,149780.19447038256
21.0,1.0,6.2260350069612205,1.340956184843044,4.0,112309.58767908084
9.0,4.0,0.3934131405379848,7.288384105162093,2.0,73609.93315771037
29.0,4.0,7.068357884645461,6.857531406138728,2.0,156671.9355401022
32.0,1.0,9.069669100418343,4.608444939798398,3.0,128409.84078840712
18.0,4.0,6.831470953054655,5.013227277198117,1.0,118052.81764824192
24.0,5.0,3.799973043946226,2.6986124200741046,2.0,135262.55527837106
0.0,4.0,5.906488306061864,3.291791276202237,3.0,62020.22887748229
31.0,3.0195876288659798,1.7139827101947192,3.200825767608292,2.0,126321.12045650426
24.0,5.0,6.0125547355908,7.263351086493569,4.0,134446.4867355599
16.0,3.0,5.009927445349255,5.556431017959939,1.0,105302.97016800994
13.0,4.0,0.2615768845771526,7.294886693533431,1.0,112999.88846029778
12.0,1.0,3.218898862155437,5.907166590906519,0.0,98304.68170626368
1.0,5.0,1.9124724910162767,5.013634936145981,3.0,59361.86549579045
31.0,4.0,3.90651926762283,3.20581953482907,4.0,141499.77635192135
31.0,2.0,2.418324293349486,3.9546580979643577,0.0,135360.5779265841
5.0,4.0,8.342486978705242,8.873978760864645,4.0,107057.2471969994
24.0,4.0,6.976834890013829,5.759300006785847,0.0,110756.7830765733
2.0,5.0,7.401147416378771,5.244552973859551,0.0,99339.93362076908
17.0,2.0,3.6086731016336016,0.5313147644655725,1.0,114165.62744620405
2.0,4.0,0.0344636516140883,6.708891697620847,4.0,65611.30913607273
4.0,5.0,2.1915369220039818,6.860174479394726,3.0,77112.39946875369
23.0,1.0,7.552982044319848,6.90656569823958,3.0,129024.65797488105
33.0,4.0,6.028368073007967,0.9122211426569116,0.0,119138.79309747864
23.0,3.0,5.385781656630303,3.004552600154906,0.0,120551.6913702938
27.0,1.0,2.805199354747548,3.712260462369609,4.0,110046.09911922966
33.0,4.0,0.7574232692038851,8.264968959280694,1.0,123256.17448941404
15.0,1.0,7.8486647023334175,9.806727341158386,1.0,93156.4410606296
6.0,3.0,0.3865556799468084,4.147475934757276,4.0,70167.32282361876
17.0,3.0195876288659798,0.5913646886259283,5.542807073324793,2.0295876288659795,115696.6966941678
5.0,4.0,2.9493523563104187,0.0733725867656276,1.0,69243.34402079714
27.0,3.0,5.7293367739761365,0.0877928142111772,0.0,129195.81232155494
33.0,2.0,9.92226516589469,0.7450022905530196,1.0,133942.12447619063
28.0,5.0,0.9064157539216068,7.194664422438343,2.0,135270.01875806457
3.0,5.0,4.731707992702921,1.781365978210172,2.0,66788.43178641137
13.0,4.0,6.017533030601896,7.578490106529152,4.0,101898.76615512774
4.0,5.0,8.231052404496532,4.318761514946534,2.0,82750.82404236672
24.0,5.0,6.896139151150576,8.49969008706956,3.0,156044.5977316315
7.0,3.0195876288659798,8.077415796117661,8.703163736022756,2.0,90341.22743465735
14.0,4.0,5.224690071183406,8.798329081563827,1.0,93748.1134076722
18.0,1.0,4.339708035039664,5.435026380764975,2.0,121370.51749395965
19.0,1.0,9.00870809481329,6.619122336922288,4.0,142091.03148435528
16.883917525773196,5.0,5.508471621610891,1.86713193258056,0.0,84338.53407687772
13.0,5.0,6.055931191917308,3.815167255102494,2.0,93306.49156802575
24.0,2.0,5.01570315036303,9.623623520880436,0.0,139610.30322527833
15.0,5.0,5.961214455498589,7.725647014054084,3.0,105105.27662501424
17.0,4.0,6.277641228164504,2.629938769536708,0.0,89867.51836297325
0.0,5.0,7.534254860382471,2.809743375156705,3.0,64649.08771253808
0.0,3.0,5.721766950129786,2.541811228457711,1.0,84522.58092302126
0.0,2.0,1.975502946651242,5.013634936145981,0.0,41113.42003898917
20.0,1.0,5.819260842557968,9.283073762634135,2.0,118170.83682313967
24.0,3.0195876288659798,2.9787140907635257,4.335422905441982,1.0,103783.83606236716
26.0,5.0,0.8732449504173967,3.642524117326036,4.0,117964.40059263357
9.0,1.0,8.25433131459861,2.391823353984305,4.0,96451.90600220904
11.0,2.0,0.6607211282512182,8.924080648540741,2.0,107057.2471969994
27.0,1.0,6.317032350261339,9.57376560403126,3.0,118150.28603607966
31.0,5.0,9.88494612999477,5.013634936145981,0.0,156742.1123140578
32.0,1.0,0.8761917147300979,5.013634936145981,4.0,120218.83584334492
7.0,1.0,2.2013184395291354,9.584333474382388,0.0,63853.05385787585
25.0,5.0,7.608042126344473,4.99480001012456,1.0,131102.93093839716
1.0,2.0,0.9689413168337356,4.686623648676821,0.0,46007.34512020624
34.0,4.0,8.327250254907016,5.276942496552945,4.0,175307.47928445548
33.0,2.0,0.0027012235672785,0.331700319103464,3.0,113562.99034515792
5.0,3.0195876288659798,8.899473405518775,3.001190106554465,4.0,75906.36016611269
30.0,5.0,0.6682315231774494,6.989922182571519,2.0,127663.8909402992
22.0,5.0,9.219798485919537,5.013634936145981,4.0,125769.72750230388
11.0,4.0,8.645512330507115,5.687447201867783,0.0,82551.50679455027
27.0,5.0,5.395631188770968,1.9047583510426087,0.0,109099.31134975936
14.0,5.0,5.01570315036303,4.268132713166169,3.0,101804.3061575596
18.0,4.0,0.7487684788485305,4.900196852217329,4.0,93969.31075839016
11.0,1.0,1.351478519426722,1.522247099493026,1.0,53717.21118320603
1.0,2.0,3.692873435526717,3.2928280106933028,1.0,64425.48309327897
10.0,2.0,5.374585880849324,4.450645422977523,1.0,75446.67854067656
24.0,3.0,8.68214259773382,2.6190218374022622,2.0,106922.149495476
20.0,5.0,5.426804475114407,3.5388639894246907,1.0,98007.33186324385
8.0,1.0,6.652051824905534,2.762443604754977,2.0,85631.59103809705
11.0,1.0,6.798844202269756,6.128215225088899,1.0,75248.25752736056
9.0,3.0195876288659798,8.7756812758605,5.013634936145981,3.0,93485.94383279217
4.0,2.0,7.767547438735873,5.516952610535341,4.0,104687.185993837
32.0,3.0,9.770302984806069,0.9673531920987876,2.0,129243.83573661426
4.0,3.0,0.2001263818814147,1.835576468932395,0.0,47497.51697265617
15.0,3.0,2.07828676556756,1.108271689607684,2.0,111816.28086743396
28.0,4.0,9.304457354318403,0.6328096676967931,4.0,130579.97851519524
17.0,4.0,7.922202207028808,2.468298802087139,2.0,98237.15958556236
28.0,5.0,2.6736274603494934,1.9452147109582707,2.0,115819.88744952258
5.0,3.0,9.742466551204677,7.249963990020482,4.0,120732.31959247137
17.0,1.0,8.698810272347162,6.958868193993206,1.0,94536.78989054318
31.0,4.0,0.6465722642925664,2.0133917883318784,4.0,145945.99294920228
30.0,4.0,8.113098449515443,1.655637232840799,3.0,152199.4218166392
10.0,5.0,7.844876133506719,1.4489575351543027,1.0,80109.68649197559
25.0,4.0,2.211530514772116,3.200499706223625,2.0,120021.06349733158
27.0,5.0,6.692465110881046,2.941868683771288,4.0,125144.95285354774
26.0,1.0,9.702259190313267,0.2853760955459217,3.0,108007.81699726728
26.0,3.0,8.137651894996502,8.980314694776975,0.0,119118.91554934568
19.0,4.0,0.9938651976092584,5.3885666424678735,3.0,115748.0017907198
2.0,2.0,7.274587893504631,0.6380813246796768,0.0,52608.33949577733
15.0,5.0,5.01570315036303,5.99550954194989,3.0,99918.3125855774
28.0,1.0,0.718541724535956,4.849560359643796,4.0,127275.30667607798
14.0,3.0195876288659798,5.520774244590313,9.069288447897671,2.0,93772.29376806416
29.0,5.0,7.5061111259738045,3.632194466133925,1.0,123327.54065917744
0.0,3.0,5.46744865445037,7.519820304355295,3.0,78011.41837686971
28.0,1.0,9.315968739764468,0.3844025136159124,3.0,122963.4955270954
29.0,3.0,6.956663455660691,7.214930854168543,0.0,115825.95089606846
31.0,1.0,1.1757482399549568,0.4152659798279423,2.0,114571.03519593152
9.0,4.0,9.345181940087471,3.447152777025284,4.0,87080.0066232321
26.0,3.0,1.5288798245477164,9.480858237456092,4.0,124026.92259696317
7.0,2.0,7.582554435973934,7.032048031123406,2.0,103844.29809421048
34.0,2.0,1.4854367930308987,9.25023106061072,4.0,136901.20937007957
24.0,2.0,9.98580275799458,4.958529695998709,1.0,138830.58296701813
19.0,5.0,3.321875081265797,6.062166253149009,4.0,108913.60975306768
16.0,4.0,4.959293220614067,5.177483055547939,1.0,96944.48055522626
22.0,4.0,4.668375069847526,4.788645864511816,3.0,123491.42826619124
24.0,1.0,1.018972048756669,5.782306304175418,4.0,129966.55934208388
30.0,1.0,5.01570315036303,0.3889935508464415,4.0,107057.2471969994
5.0,5.0,1.49505994300571,1.8568393785575832,1.0,75320.42912848305
34.0,3.0,5.01570315036303,2.14621551191174,3.0,131715.41366315735
3.0,5.0,9.583134334095435,3.8284893160960856,3.0,91436.31325807131
19.0,2.0,8.080584413654709,4.345551431526187,0.0,91842.2455123584
0.0,4.0,4.310639954058671,7.3971813796982255,3.0,64769.10668364823
25.0,1.0,0.0237139695439081,1.6554007822474726,2.0,102358.98965084807
33.0,1.0,5.01570315036303,5.698924908844703,2.0295876288659795,107884.36029704992
9.0,4.0,4.950351449381789,2.722891428946584,3.0,83196.85627864934
22.0,2.0,6.794873013403089,5.156537444187627,1.0,116996.93643778969
23.0,2.0,8.195140651574258,6.266153268814936,2.0,113771.16273792452
12.0,2.0,5.995315108804511,5.82450533553855,0.0,77002.05322526237
28.0,4.0,9.783131262435038,5.013634936145981,4.0,139817.18795161115
26.0,5.0,4.937780322928308,7.094531295373664,1.0,119072.54978408173
30.0,2.0,6.000287999572817,6.537878573421589,2.0,139823.2584351073
9.0,5.0,5.01570315036303,9.32003283303111,1.0,99390.45610644598
30.0,3.0,3.39660481595978,6.341519245304044,0.0,114169.24228479178
9.0,1.0,6.8313173903789925,7.20324408034855,2.0,78642.7380940089
23.0,5.0,6.01641333662542,8.110276529172536,0.0,115696.3890341941
32.0,3.0,3.69648879987131,1.060042827407501,0.0,105047.08430467117
13.0,4.0,1.1198195322955795,6.963342719208928,3.0,126121.96194528464
34.0,3.0,3.426152148434724,3.185802305752614,1.0,116578.70111173546
33.0,3.0,0.4415558991592205,8.231487753294177,3.0,163325.94491961625
16.0,1.0,5.807672259776375,4.801805103611377,3.0,95973.07156115767
20.0,3.0,3.230154762647764,5.806158547840479,1.0,93960.026319638
31.0,3.0,3.798485085318195,2.6033757415599936,2.0,115624.1415682316
16.883917525773196,1.0,5.750882210607639,6.505651185795475,1.0,59217.28979235223
14.0,4.0,5.8128779811668165,0.3564933007982429,4.0,93486.82195953534
7.0,2.0,5.883433114082466,7.485742842726223,2.0295876288659795,73823.6092002293
31.0,5.0,4.915912093029756,1.6329584200619496,3.0,153223.6682410353
25.0,5.0,4.881224334289685,2.275745512086744,0.0,132948.30740373742
29.0,3.0,8.212194442662302,5.013634936145981,0.0,126122.54436979927
8.0,2.0,4.675544531407338,3.1317463490691955,3.0,71074.49609478636
31.0,2.0,5.36030160515133,3.882492180614684,2.0,136079.15164634175
10.0,3.0,9.88229876502466,2.3399969710929094,4.0,117346.5087596996
21.0,5.0,1.8105005169305728,2.302104121003895,2.0,99014.71074533704
33.0,5.0,7.264209827814987,8.929809881216821,1.0,107057.2471969994
17.0,2.0,4.7318717674241215,3.264525040317104,4.0,107251.46603844687
18.0,2.0,8.305416798723433,7.2228210795582175,1.0,97362.91519773018
17.0,3.0,4.040325626153071,2.373814932084618,2.0,89681.23371152049
17.0,5.0,3.029894270204153,8.090412282265614,3.0,137803.20469366375
11.0,5.0,2.0778619464549166,6.777419912049179,3.0,87732.43365742838
3.0,3.0,8.722371551362434,5.013634936145981,1.0,73667.06290161402
26.0,3.0,7.183284631657189,4.395367685921786,4.0,119387.1761115562
4.0,4.0,0.7690045178255589,8.795645652198496,1.0,68834.0075900896
12.0,2.0,0.3501563114862516,6.008950500489241,0.0,84821.60896319039
22.0,2.0,1.8162641576087912,6.400721142429377,2.0,107057.2471969994
24.0,1.0,5.927977062467526,9.522513859725288,3.0,114645.83261610712
3.0,1.0,4.635103322334411,1.34522689161787,3.0,58265.13116330893
31.0,3.0,8.404835814351072,1.3560514714665215,4.0,140514.66165935455
14.0,4.0,6.078903782546396,4.62051416667104,0.0,120401.55531991292
25.0,1.0,9.6497456233174,9.178756196656414,3.0,153307.98225852734
10.0,2.0,8.551835473377677,0.2168510797140765,1.0,107057.2471969994
8.0,4.0,3.402152974599879,2.7627560729898324,1.0,66689.77763952294
10.0,5.0,8.341509462841593,2.8358632407731044,3.0,90249.23834286151
1.0,3.0,8.699352921278138,3.049526028018895,4.0,74706.59724540146
26.0,1.0,9.697249905644158,0.247049691131771,2.0,134167.24430496292
25.0,4.0,0.1256292737477382,8.256063333304683,0.0,120502.99939178884
7.0,1.0,8.747443049730194,0.0890945266007714,2.0,69847.58109249517
20.0,1.0,0.6989531566623763,4.777039539928971,0.0,81621.63192299378
20.0,3.0,5.28115874590989,0.5635902303948614,2.0295876288659795,125965.04687391975
7.0,1.0,4.146635397524613,7.986440296290373,4.0,76804.73125053833
0.0,3.0,9.19881621063596,7.465858369843289,1.0,93212.87470870408
12.0,3.0,4.051518401045052,7.2153086166471505,1.0,82138.03529493594
8.0,5.0,5.960426738597536,7.362649441084913,1.0,118603.62534448314
27.0,2.0,6.918786723440134,9.402395550995404,4.0,141598.90628397278
5.0,5.0,5.01570315036303,4.168109128167689,2.0,79761.5039922448
22.0,1.0,5.909312536500241,8.615748039250786,3.0,143094.34498320997
16.0,5.0,5.179918353298887,1.842322530599832,4.0,97144.42934031108
8.0,4.0,5.940086396214447,4.512645030884103,3.0,96770.41265624456
11.0,5.0,0.7574405805568907,0.0890909441289344,3.0,88056.01591732315
21.0,5.0,0.5555837002227604,2.841402933110655,2.0,113051.36908511537
11.0,5.0,1.775443374484651,4.581594761218461,1.0,98228.81191348632
5.0,3.0,8.69500675657173,9.092898384256127,0.0,98920.41120838956
8.0,2.0,3.564710683713186,3.169515652483513,4.0,106967.19116657403
2.0,5.0,4.340325508193248,6.724085527127278,4.0,93237.14423589288
33.0,5.0,3.9016628090418815,8.339668053818466,4.0,153774.03100020371
7.0,2.0,7.143701300660087,3.265297313036697,3.0,82215.19037817244
9.0,5.0,2.594755512444918,1.69228201695091,2.0,74004.99923126597
